0.9411	-0.158	0.003445
1.024	-0.04525	-0.01424
0.9914	-0.03099	-0.04761
0.9309	-0.1614	-0.06362
0.9443	-0.3387	-0.06224
1.052	-0.4919	-0.03701
1.22	-0.6284	0.01672
1.324	-0.7108	0.04702
1.424	-0.7468	0.1297
1.562	-0.6767	0.215
1.463	-0.4199	0.06515
1.211	-0.2752	-0.08327
1.134	-0.432	0.04901
1.101	-0.6491	0.1909
0.9933	-0.7396	0.2141
0.861	-0.5809	0.1836
0.8189	-0.2772	0.0568
0.8943	-0.1526	-0.0299
0.8672	-0.2142	0.01735
0.8176	-0.3371	0.1055
0.7951	-0.4498	0.1776
0.7347	-0.4225	0.1816
0.7997	-0.3093	0.1481
0.8627	-0.2434	0.1539
0.873	-0.2174	0.1669
0.8984	-0.2266	0.1716
0.8476	-0.2337	0.1834
0.8386	-0.2073	0.176
0.863	-0.2071	0.1494
0.8593	-0.2169	0.1271
0.8557	-0.2384	0.1213
0.8039	-0.2915	0.1201
0.7539	-0.3121	0.08109
0.703	-0.3181	0.02027
0.697	-0.3244	-0.003609
0.756	-0.3242	0.02044
0.7667	-0.3427	0.04715
0.7718	-0.3499	0.03283
0.7819	-0.3556	0.04129
0.8206	-0.366	0.1107
0.9169	-0.3762	0.1528
0.9687	-0.4239	0.1026
1.042	-0.4898	-0.04225
1.169	-0.5479	-0.2209
1.267	-0.6262	-0.3559
1.439	-0.7855	-0.3724
1.621	-0.8677	-0.2252
1.482	-0.5522	0.03348
1.151	-0.08657	0.2454
1.025	0.03511	0.1962
1.068	-0.03993	0.01195
1.246	-0.1284	-0.09382
1.395	-0.3321	-0.1764
1.113	-0.4197	-0.07279
0.7311	-0.3141	0.1094
0.7181	-0.2815	0.06286
0.8697	-0.2624	0.007233
0.934	-0.2051	-0.03203
0.8901	-0.205	-0.07762
0.837	-0.1985	-0.01472
0.8236	-0.1982	-0.02279
0.8454	-0.2045	-0.05216
0.8881	-0.192	-0.04673
0.8609	-0.2257	-0.05929
0.7933	-0.2671	-0.01239
0.7552	-0.2838	-0.002888
0.7381	-0.2794	-0.03359
0.7377	-0.2633	-0.05208
0.7328	-0.2682	-0.07119
0.763	-0.2493	-0.06601
0.8031	-0.2218	-0.07977
0.7726	-0.2186	-0.07197
0.7535	-0.2179	-0.07461
0.7668	-0.2453	-0.1216
0.797	-0.3249	-0.1201
0.9675	-0.4767	-0.06998
1.273	-0.5914	0.03404
1.553	-0.6146	0.155
1.736	-0.7617	0.2955
1.792	-0.9069	0.3685
1.603	-0.6911	0.1797
1.263	-0.4026	-0.008932
1.113	-0.4349	0.00902
1.118	-0.525	0.07013
1.006	-0.502	0.1438
0.8064	-0.4662	0.1731
0.7324	-0.3012	0.09865
0.8026	-0.1538	0.02676
0.8343	-0.2543	0.04971
0.8433	-0.3746	0.1137
0.8348	-0.3735	0.1407
0.7478	-0.326	0.1596
0.7294	-0.2534	0.1421
0.7412	-0.2275	0.1202
0.7161	-0.2706	0.1399
0.7294	-0.2839	0.1292
0.7136	-0.2524	0.1308
0.6942	-0.2166	0.122
0.6981	-0.1854	0.0682
0.6793	-0.2244	0.04767
0.6937	-0.3043	0.03756
0.7509	-0.3466	0.03852
0.8273	-0.3921	0.04365
0.8707	-0.4354	0.03426
0.88	-0.4887	0.01732
0.9858	-0.5941	-0.05615
1.261	-0.7109	-0.132
1.494	-0.748	-0.1708
1.35	-0.5905	-0.2005
1.164	-0.4159	-0.1946
1.394	-0.4545	-0.1822
1.705	-0.4723	-0.1873
1.858	-0.4041	-0.1651
1.693	-0.4118	-0.08063
1.221	-0.3239	0.02621
1.095	-0.2012	0.04218
1.177	-0.2359	-0.05251
1.106	-0.3041	-0.1404
1.062	-0.3849	-0.1462
0.8852	-0.4041	-0.07406
0.7773	-0.3333	-0.004072
0.858	-0.2974	-0.05547
0.8703	-0.2113	-0.1362
0.9205	-0.1765	-0.1294
0.8861	-0.2526	-0.09248
0.8068	-0.2532	-0.03584
0.851	-0.2511	-0.02407
0.8906	-0.2605	-0.05878
0.7933	-0.2671	-0.01239
0.7552	-0.2838	-0.002888
0.7381	-0.2794	-0.03359
0.7377	-0.2633	-0.05208
0.7328	-0.2682	-0.07119
0.763	-0.2493	-0.06601
0.8031	-0.2218	-0.07977
0.7726	-0.2186	-0.07197
0.7535	-0.2179	-0.07461
0.7668	-0.2453	-0.1216
0.797	-0.3249	-0.1201
0.9675	-0.4767	-0.06998
1.273	-0.5914	0.03404
1.553	-0.6146	0.155
1.736	-0.7617	0.2955
1.792	-0.9069	0.3685
1.603	-0.6911	0.1797
1.263	-0.4026	-0.008932
1.113	-0.4349	0.00902
1.118	-0.525	0.07013
1.006	-0.502	0.1438
0.8064	-0.4662	0.1731
0.7324	-0.3012	0.09865
0.8026	-0.1538	0.02676
0.8343	-0.2543	0.04971
0.8433	-0.3746	0.1137
0.8348	-0.3735	0.1407
0.7478	-0.326	0.1596
0.7294	-0.2534	0.1421
0.7412	-0.2275	0.1202
0.7161	-0.2706	0.1399
0.7294	-0.2839	0.1292
0.7136	-0.2524	0.1308
0.6942	-0.2166	0.122
0.6981	-0.1854	0.0682
0.6793	-0.2244	0.04767
0.6937	-0.3043	0.03756
0.7509	-0.3466	0.03852
0.8273	-0.3921	0.04365
0.8707	-0.4354	0.03426
0.88	-0.4887	0.01732
0.9858	-0.5941	-0.05615
1.261	-0.7109	-0.132
1.494	-0.748	-0.1708
1.35	-0.5905	-0.2005
1.164	-0.4159	-0.1946
1.394	-0.4545	-0.1822
1.705	-0.4723	-0.1873
1.858	-0.4041	-0.1651
1.693	-0.4118	-0.08063
1.221	-0.3239	0.02621
1.095	-0.2012	0.04218
1.177	-0.2359	-0.05251
1.106	-0.3041	-0.1404
1.062	-0.3849	-0.1462
0.8852	-0.4041	-0.07406
0.7773	-0.3333	-0.004072
0.858	-0.2974	-0.05547
0.8703	-0.2113	-0.1362
0.9205	-0.1765	-0.1294
0.8861	-0.2526	-0.09248
0.8068	-0.2532	-0.03584
0.851	-0.2511	-0.02407
0.8906	-0.2605	-0.05878
0.9359	-0.2439	-0.04286
0.8676	-0.251	-0.04325
0.7159	-0.2211	-0.03896
0.6636	-0.1943	-0.01316
0.645	-0.2022	-0.05094
0.6686	-0.2231	-0.08598
0.728	-0.2536	-0.0868
0.8083	-0.2332	-0.06573
0.9143	-0.1865	-0.0322
0.9363	-0.1418	-0.047
0.8752	-0.1568	-0.0985
0.8835	-0.3472	-0.1299
1.126	-0.6097	-0.06803
1.494	-0.698	0.003365
1.611	-0.6093	-0.06861
1.519	-0.6205	-0.09534
1.591	-0.7756	0.08439
1.636	-0.8382	0.2349
1.312	-0.6991	0.1923
0.9772	-0.4262	0.1399
1.012	-0.2393	0.1829
1.104	-0.1952	0.176
0.9994	-0.1876	0.1621
0.9066	-0.2364	0.1946
0.8155	-0.2751	0.1253
0.727	-0.2936	0.05762
0.8135	-0.323	0.08579
0.8333	-0.3158	0.1035
0.7609	-0.3243	0.1275
0.7655	-0.2999	0.1468
0.7251	-0.2691	0.1448
0.7559	-0.2882	0.1408
0.8155	-0.26	0.115
0.7693	-0.2339	0.09799
0.7466	-0.2132	0.09426
0.6922	-0.1848	0.09234
0.676	-0.1922	0.0714
0.7602	-0.193	0.02957
0.8122	-0.2395	0.02022
0.8338	-0.3387	0.04776
0.8167	-0.4098	0.09409
0.833	-0.4272	0.1275
0.9639	-0.474	0.1037
1.177	-0.6079	-0.05749
1.323	-0.6516	-0.2835
1.214	-0.5782	-0.2732
1.054	-0.5269	-0.1064
1.083	-0.5022	-0.07384
1.326	-0.4923	-0.1143
1.609	-0.4147	-0.1403
1.44	-0.2798	-0.1014
1.017	-0.2042	-0.007816
0.8768	-0.1027	0.006832
0.8962	-0.0339	-0.05039
1.111	-0.1902	-0.1689
1.294	-0.3703	-0.2406
1.049	-0.3667	-0.121
0.8198	-0.3135	-0.003737
0.8346	-0.2836	-0.02475
0.9299	-0.2619	-0.1026
1.026	-0.245	-0.18
1.012	-0.2368	-0.204
0.9719	-0.2672	-0.1547
0.9013	-0.2701	-0.08917
0.9359	-0.2439	-0.04286
0.8676	-0.251	-0.04325
0.7159	-0.2211	-0.03896
0.6636	-0.1943	-0.01316
0.645	-0.2022	-0.05094
0.6686	-0.2231	-0.08598
0.728	-0.2536	-0.0868
0.8083	-0.2332	-0.06573
0.9143	-0.1865	-0.0322
0.9363	-0.1418	-0.047
0.8752	-0.1568	-0.0985
0.8835	-0.3472	-0.1299
1.126	-0.6097	-0.06803
1.494	-0.698	0.003365
1.611	-0.6093	-0.06861
1.519	-0.6205	-0.09534
1.591	-0.7756	0.08439
1.636	-0.8382	0.2349
1.312	-0.6991	0.1923
0.9772	-0.4262	0.1399
1.012	-0.2393	0.1829
1.104	-0.1952	0.176
0.9994	-0.1876	0.1621
0.9066	-0.2364	0.1946
0.8155	-0.2751	0.1253
0.727	-0.2936	0.05762
0.8135	-0.323	0.08579
0.8333	-0.3158	0.1035
0.7609	-0.3243	0.1275
0.7655	-0.2999	0.1468
0.7251	-0.2691	0.1448
0.7559	-0.2882	0.1408
0.8155	-0.26	0.115
0.7693	-0.2339	0.09799
0.7466	-0.2132	0.09426
0.6922	-0.1848	0.09234
0.676	-0.1922	0.0714
0.7602	-0.193	0.02957
0.8122	-0.2395	0.02022
0.8338	-0.3387	0.04776
0.8167	-0.4098	0.09409
0.833	-0.4272	0.1275
0.9639	-0.474	0.1037
1.177	-0.6079	-0.05749
1.323	-0.6516	-0.2835
1.214	-0.5782	-0.2732
1.054	-0.5269	-0.1064
1.083	-0.5022	-0.07384
1.326	-0.4923	-0.1143
1.609	-0.4147	-0.1403
1.44	-0.2798	-0.1014
1.017	-0.2042	-0.007816
0.8768	-0.1027	0.006832
0.8962	-0.0339	-0.05039
1.111	-0.1902	-0.1689
1.294	-0.3703	-0.2406
1.049	-0.3667	-0.121
0.8198	-0.3135	-0.003737
0.8346	-0.2836	-0.02475
0.9299	-0.2619	-0.1026
1.026	-0.245	-0.18
1.012	-0.2368	-0.204
0.9719	-0.2672	-0.1547
0.9013	-0.2701	-0.08917
0.8133	-0.2553	-0.06472
0.7827	-0.258	-0.03579
0.7367	-0.2345	0.003403
0.7312	-0.244	-0.002612
0.759	-0.2732	-0.03007
0.7413	-0.3041	-0.06092
0.7386	-0.3489	-0.08275
0.7708	-0.3164	-0.07089
0.7775	-0.2494	-0.02628
0.7525	-0.2115	0.01499
0.7383	-0.2028	0.02751
0.7618	-0.2117	0.02552
0.837	-0.1789	-0.02266
0.9105	-0.2097	-0.1242
1.026	-0.4002	-0.17
1.265	-0.6374	-0.05753
1.429	-0.7285	0.07361
1.406	-0.6493	0.1161
1.456	-0.653	0.2939
1.681	-0.6915	0.4519
1.717	-0.5574	0.229
1.328	-0.3868	0.02805
0.9125	-0.2586	0.1561
0.9357	-0.2283	0.2191
1.053	-0.2367	0.1739
0.8795	-0.1419	0.1766
0.8117	-0.1399	0.06821
0.8528	-0.2207	-0.02122
0.8462	-0.3074	0.02913
0.9542	-0.4224	0.0494
0.8914	-0.382	0.0751
0.7962	-0.3452	0.108
0.8766	-0.3917	0.1187
0.8514	-0.3282	0.1726
0.8827	-0.2374	0.1753
0.9356	-0.1151	0.1115
0.9119	-0.06676	0.06522
0.9456	-0.226	0.06665
0.9163	-0.3619	0.1167
0.8965	-0.3936	0.1444
0.8839	-0.3341	0.1364
0.8401	-0.2266	0.1192
0.8682	-0.2179	0.09224
0.8611	-0.2488	0.06268
0.8464	-0.2742	0.03809
0.8679	-0.2954	0.06068
0.9004	-0.2879	0.09953
0.9372	-0.2979	0.1109
0.8463	-0.2633	0.1605
0.7476	-0.2055	0.2388
0.8147	-0.1881	0.2573
0.8971	-0.1082	0.2195
0.9194	-0.06301	0.1187
1.022	-0.2836	-0.1996
1.322	-0.7089	-0.5674
1.693	-1.008	-0.5314
1.82	-1.007	-0.3802
1.763	-0.8537	-0.3895
1.606	-0.5387	-0.0922
1.192	-0.103	0.1784
1.03	-0.04747	0.00668
1.208	-0.328	-0.03332
1.099	-0.4133	0.02555
0.9651	-0.4326	-0.04802
0.8133	-0.2553	-0.06472
0.7827	-0.258	-0.03579
0.7367	-0.2345	0.003403
0.7312	-0.244	-0.002612
0.759	-0.2732	-0.03007
0.7413	-0.3041	-0.06092
0.7386	-0.3489	-0.08275
0.7708	-0.3164	-0.07089
0.7775	-0.2494	-0.02628
0.7525	-0.2115	0.01499
0.7383	-0.2028	0.02751
0.7618	-0.2117	0.02552
0.837	-0.1789	-0.02266
0.9105	-0.2097	-0.1242
1.026	-0.4002	-0.17
1.265	-0.6374	-0.05753
1.429	-0.7285	0.07361
1.406	-0.6493	0.1161
1.456	-0.653	0.2939
1.681	-0.6915	0.4519
1.717	-0.5574	0.229
1.328	-0.3868	0.02805
0.9125	-0.2586	0.1561
0.9357	-0.2283	0.2191
1.053	-0.2367	0.1739
0.8795	-0.1419	0.1766
0.8117	-0.1399	0.06821
0.8528	-0.2207	-0.02122
0.8462	-0.3074	0.02913
0.9542	-0.4224	0.0494
0.8914	-0.382	0.0751
0.7962	-0.3452	0.108
0.8766	-0.3917	0.1187
0.8514	-0.3282	0.1726
0.8827	-0.2374	0.1753
0.9356	-0.1151	0.1115
0.9119	-0.06676	0.06522
0.9456	-0.226	0.06665
0.9163	-0.3619	0.1167
0.8965	-0.3936	0.1444
0.8839	-0.3341	0.1364
0.8401	-0.2266	0.1192
0.8682	-0.2179	0.09224
0.8611	-0.2488	0.06268
0.8464	-0.2742	0.03809
0.8679	-0.2954	0.06068
0.9004	-0.2879	0.09953
0.9372	-0.2979	0.1109
0.8463	-0.2633	0.1605
0.7476	-0.2055	0.2388
0.8147	-0.1881	0.2573
0.8971	-0.1082	0.2195
0.9194	-0.06301	0.1187
1.022	-0.2836	-0.1996
1.322	-0.7089	-0.5674
1.693	-1.008	-0.5314
1.82	-1.007	-0.3802
1.763	-0.8537	-0.3895
1.606	-0.5387	-0.0922
1.192	-0.103	0.1784
1.03	-0.04747	0.00668
1.208	-0.328	-0.03332
1.099	-0.4133	0.02555
0.9651	-0.4326	-0.04802
0.8553	-0.3875	-0.01652
0.6876	-0.181	-0.03182
0.8222	-0.1815	-0.1088
0.8925	-0.224	-0.1123
0.8991	-0.2125	-0.1161
1.014	-0.3125	-0.06595
0.9621	-0.2998	5.823e-06
0.9711	-0.2601	0.0146
0.9961	-0.2018	0.004731
0.9581	-0.08232	-0.01104
1.006	-0.1299	-0.003729
1.003	-0.1861	-0.01798
1.037	-0.1754	-0.03637
1.064	-0.1919	-0.02731
1.003	-0.1967	-0.01581
0.9621	-0.2443	0.008707
0.8852	-0.288	0.001312
0.8261	-0.2634	-0.03479
0.7465	-0.2424	-0.06172
0.6709	-0.256	-0.08408
0.7439	-0.2829	-0.08844
0.7657	-0.3303	-0.1106
0.7208	-0.3558	-0.1169
0.7489	-0.315	-0.05822
0.7862	-0.2718	-0.003732
0.8559	-0.1931	0.02603
0.8978	-0.06179	0.03318
0.851	-0.01398	0.01987
0.8224	-0.07882	-0.01754
0.8315	-0.2547	-0.1156
0.9841	-0.5746	-0.1836
1.322	-0.849	-0.1445
1.515	-0.8533	-0.08167
1.474	-0.7406	-0.00151
1.51	-0.6721	0.1247
1.575	-0.5777	0.1435
1.411	-0.5164	0.02378
1.109	-0.5008	-0.01457
0.8802	-0.522	0.08517
0.9313	-0.57	0.2169
1.069	-0.4062	0.2562
0.9228	-0.1586	0.1412
0.8269	-0.1488	0.01098
0.8444	-0.2945	-0.02702
0.8002	-0.4647	0.03625
0.9015	-0.5254	0.1246
0.8845	-0.4267	0.14
0.8144	-0.3212	0.162
0.8767	-0.237	0.183
0.8089	-0.1639	0.1515
0.8395	-0.1564	0.1277
0.8814	-0.1943	0.1078
0.8111	-0.2479	0.1278
0.8256	-0.3475	0.1888
0.7625	-0.4162	0.2189
0.7587	-0.3288	0.1977
0.7977	-0.1895	0.1059
0.7499	-0.1189	0.01446
0.7789	-0.1289	0.007372
0.7481	-0.2248	0.03098
0.6918	-0.3048	0.02144
0.6949	-0.3094	0.01977
0.7101	-0.3006	0.05531
0.7994	-0.331	0.06693
0.8553	-0.3875	-0.01652
0.6876	-0.181	-0.03182
0.8222	-0.1815	-0.1088
0.8925	-0.224	-0.1123
0.8991	-0.2125	-0.1161
1.014	-0.3125	-0.06595
0.9621	-0.2998	5.823e-06
0.9711	-0.2601	0.0146
0.9961	-0.2018	0.004731
0.9581	-0.08232	-0.01104
1.006	-0.1299	-0.003729
1.003	-0.1861	-0.01798
1.037	-0.1754	-0.03637
1.064	-0.1919	-0.02731
1.003	-0.1967	-0.01581
0.9621	-0.2443	0.008707
0.8852	-0.288	0.001312
0.8261	-0.2634	-0.03479
0.7465	-0.2424	-0.06172
0.6709	-0.256	-0.08408
0.7439	-0.2829	-0.08844
0.7657	-0.3303	-0.1106
0.7208	-0.3558	-0.1169
0.7489	-0.315	-0.05822
0.7862	-0.2718	-0.003732
0.8559	-0.1931	0.02603
0.8978	-0.06179	0.03318
0.851	-0.01398	0.01987
0.8224	-0.07882	-0.01754
0.8315	-0.2547	-0.1156
0.9841	-0.5746	-0.1836
1.322	-0.849	-0.1445
1.515	-0.8533	-0.08167
1.474	-0.7406	-0.00151
1.51	-0.6721	0.1247
1.575	-0.5777	0.1435
1.411	-0.5164	0.02378
1.109	-0.5008	-0.01457
0.8802	-0.522	0.08517
0.9313	-0.57	0.2169
1.069	-0.4062	0.2562
0.9228	-0.1586	0.1412
0.8269	-0.1488	0.01098
0.8444	-0.2945	-0.02702
0.8002	-0.4647	0.03625
0.9015	-0.5254	0.1246
0.8845	-0.4267	0.14
0.8144	-0.3212	0.162
0.8767	-0.237	0.183
0.8089	-0.1639	0.1515
0.8395	-0.1564	0.1277
0.8814	-0.1943	0.1078
0.8111	-0.2479	0.1278
0.8256	-0.3475	0.1888
0.7625	-0.4162	0.2189
0.7587	-0.3288	0.1977
0.7977	-0.1895	0.1059
0.7499	-0.1189	0.01446
0.7789	-0.1289	0.007372
0.7481	-0.2248	0.03098
0.6918	-0.3048	0.02144
0.6949	-0.3094	0.01977
0.7101	-0.3006	0.05531
0.7994	-0.331	0.06693
0.8662	-0.3734	0.04644
0.9098	-0.3952	-0.01418
1.025	-0.5357	-0.1357
1.264	-0.7709	-0.225
1.447	-0.8098	-0.2376
1.301	-0.674	-0.263
1.216	-0.5781	-0.3008
1.461	-0.4459	-0.2113
1.548	-0.2226	-0.05159
1.243	-0.1457	0.03415
0.9113	-0.2168	0.05242
0.933	-0.1997	-0.02239
1.116	-0.2318	-0.1027
1.102	-0.3797	-0.1273
0.9496	-0.3992	-0.09083
0.7749	-0.3485	0.03542
0.7577	-0.3231	0.01823
0.8689	-0.2691	-0.04522
0.8512	-0.2276	0.002336
0.9026	-0.1739	-0.03232
0.9918	-0.1214	-0.0236
0.9362	-0.1223	-0.00414
0.9085	-0.1404	-0.04341
0.8229	-0.1753	-0.004557
0.7182	-0.2274	-0.007929
0.6782	-0.2703	-0.003083
0.6118	-0.2664	-0.00246
0.6425	-0.2487	-0.06266
0.7404	-0.2638	-0.06545
0.8386	-0.2572	-0.1047
0.8464	-0.2444	-0.117
0.7659	-0.2175	-0.08177
0.7814	-0.1405	-0.1154
0.7339	-0.1288	-0.1109
0.8099	-0.2752	-0.07511
1.3	-0.5769	0.01546
1.709	-0.828	0.1412
1.678	-0.8326	0.1284
1.629	-0.8075	0.1567
1.794	-0.7075	0.2692
1.565	-0.3536	0.1604
1.1	-0.2339	0.01618
1.067	-0.3635	0.09592
1.039	-0.3222	0.1847
0.8965	-0.3313	0.2255
0.7905	-0.3247	0.2
0.7006	-0.2167	0.06504
0.8105	-0.2901	0.03305
0.8014	-0.345	0.05045
0.7439	-0.3418	0.0641
0.7566	-0.3651	0.1736
0.6485	-0.2899	0.218
0.6895	-0.2228	0.1927
0.7308	-0.1597	0.1549
0.7101	-0.1398	0.08031
0.7394	-0.205	0.05251
0.6751	-0.2261	0.04989
0.6724	-0.2741	0.04701
0.6731	-0.3192	0.0352
0.6904	-0.3275	0.02624
0.8052	-0.3989	0.07207
0.825	-0.4621	0.1017
0.8325	-0.4789	0.05942
0.9554	-0.5095	-0.07047
0.8662	-0.3734	0.04644
0.9098	-0.3952	-0.01418
1.025	-0.5357	-0.1357
1.264	-0.7709	-0.225
1.447	-0.8098	-0.2376
1.301	-0.674	-0.263
1.216	-0.5781	-0.3008
1.461	-0.4459	-0.2113
1.548	-0.2226	-0.05159
1.243	-0.1457	0.03415
0.9113	-0.2168	0.05242
0.933	-0.1997	-0.02239
1.116	-0.2318	-0.1027
1.102	-0.3797	-0.1273
0.9496	-0.3992	-0.09083
0.7749	-0.3485	0.03542
0.7577	-0.3231	0.01823
0.8689	-0.2691	-0.04522
0.8512	-0.2276	0.002336
0.9026	-0.1739	-0.03232
0.9918	-0.1214	-0.0236
0.9362	-0.1223	-0.00414
0.9085	-0.1404	-0.04341
0.8229	-0.1753	-0.004557
0.7182	-0.2274	-0.007929
0.6782	-0.2703	-0.003083
0.6118	-0.2664	-0.00246
0.6425	-0.2487	-0.06266
0.7404	-0.2638	-0.06545
0.8386	-0.2572	-0.1047
0.8464	-0.2444	-0.117
0.7659	-0.2175	-0.08177
0.7814	-0.1405	-0.1154
0.7339	-0.1288	-0.1109
0.8099	-0.2752	-0.07511
1.3	-0.5769	0.01546
1.709	-0.828	0.1412
1.678	-0.8326	0.1284
1.629	-0.8075	0.1567
1.794	-0.7075	0.2692
1.565	-0.3536	0.1604
1.1	-0.2339	0.01618
1.067	-0.3635	0.09592
1.039	-0.3222	0.1847
0.8965	-0.3313	0.2255
0.7905	-0.3247	0.2
0.7006	-0.2167	0.06504
0.8105	-0.2901	0.03305
0.8014	-0.345	0.05045
0.7439	-0.3418	0.0641
0.7566	-0.3651	0.1736
0.6485	-0.2899	0.218
0.6895	-0.2228	0.1927
0.7308	-0.1597	0.1549
0.7101	-0.1398	0.08031
0.7394	-0.205	0.05251
0.6751	-0.2261	0.04989
0.6724	-0.2741	0.04701
0.6731	-0.3192	0.0352
0.6904	-0.3275	0.02624
0.8052	-0.3989	0.07207
0.825	-0.4621	0.1017
0.8325	-0.4789	0.05942
0.9554	-0.5095	-0.07047
1.236	-0.5588	-0.2223
1.449	-0.5599	-0.2791
1.429	-0.5302	-0.2971
1.587	-0.4907	-0.3104
1.765	-0.3412	-0.1965
1.418	-0.2068	0.03635
0.9482	-0.2075	0.1987
0.8127	-0.2042	0.201
0.8112	-0.1852	0.09795
0.9443	-0.2361	-0.05661
1.1	-0.3211	-0.1933
0.8645	-0.3329	-0.07708
0.6095	-0.278	0.1619
0.7238	-0.2187	0.03087
0.8095	-0.1532	-0.1314
0.8596	-0.1515	-0.1119
1.02	-0.222	-0.2227
0.9977	-0.2831	-0.1314
0.8688	-0.299	0.007599
0.8318	-0.2564	-0.03382
0.8177	-0.2162	0.01344
0.8676	-0.1869	-0.04088
0.9214	-0.1304	-0.05215
0.9164	-0.08847	0.005764
0.8957	-0.07467	-0.03436
0.8197	-0.09572	0.01872
0.8038	-0.1243	0.009494
0.8497	-0.1039	0.02182
0.8603	-0.07383	0.09559
0.891	-0.05476	0.05298
0.8647	-0.03478	0.05178
0.7819	-0.02878	0.001876
0.7285	-0.04881	-0.07832
0.7979	-0.216	-0.09854
1.114	-0.6039	-0.156
1.399	-0.9318	-0.1471
1.408	-1.022	-0.05296
1.503	-1.11	0.1615
1.797	-1.012	0.3248
1.781	-0.5027	-0.009532
1.498	-0.2211	-0.4028
1.314	-0.337	-0.1726
1.098	-0.4701	0.1399
0.9542	-0.6259	0.1477
0.9663	-0.5645	0.1737
0.9855	-0.3505	0.03724
1.029	-0.2707	-0.116
0.9625	-0.2108	-0.0455
0.8869	-0.3135	-0.009323
0.851	-0.4029	0.1001
0.7696	-0.2975	0.1363
0.809	-0.2624	0.0467
0.861	-0.228	0.08405
0.8885	-0.2524	0.08413
0.8786	-0.3207	0.1161
0.7856	-0.2591	0.1484
0.7875	-0.2527	0.1027
0.7713	-0.2882	0.1317
0.7419	-0.2995	0.1193
0.771	-0.3194	0.1169
0.7402	-0.2807	0.1323
0.7312	-0.2243	0.1014
